id,split,bank,title,url,old_is_campaign,is_campaign,old_product_type,suggested_product_type,final_product_type,status,confidence,reason
kuveyt_turk-414f1a100eb5,validation,Kuveyt Türk Katılım Bankası A.Ş.,Doğtaş Grubu'nda 5 Aya Varan Taksit İmkanı!,https://www.kuveytturk.com.tr/kampanyalar/kendim-icin/kart-kampanyalari/dogtas-grubunda-5-aya-varan-taksit-imkani,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
kuveyt_turk-55f01fc00379,validation,Kuveyt Türk Katılım Bankası A.Ş.,İmza’da Vade Farksız 6 Aya Varan Taksit Fırsatı,https://www.kuveytturk.com.tr/kampanyalar/kendim-icin/kart-kampanyalari/imzada-vade-farksiz-6-aya-varan-taksit-firsati,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
kuveyt_turk-aef9b19c905f,validation,Kuveyt Türk Katılım Bankası A.Ş.,Araç Finansmanı Onaylanan KOBİ’lere HGS Kampanyası,https://www.kuveytturk.com.tr/kampanyalar/isim-icin/kobi-kampanyalari/arac-finansmani-onaylanan-kobilere-hgs-kampanyasi,EVET,EVET,TASIT_FINANSMANI,DIGER_KAMPANYA,DIGER_KAMPANYA,CORRECT,0.94,non_card_campaign
kuveyt_turk-03982c3ea73a,validation,Kuveyt Türk Katılım Bankası A.Ş.,Tergan’da Vade Farksız 3 Aya Varan Taksit Fırsatı!,https://www.kuveytturk.com.tr/kampanyalar/kendim-icin/kart-kampanyalari/terganda-vade-farksiz-3-aya-varan-taksit-firsati,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
kuveyt_turk-ff83c6047721,validation,Kuveyt Türk Katılım Bankası A.Ş.,Altınyıldız Classics'te Vade Farksız 2 Taksit Fırsatı,https://www.kuveytturk.com.tr/kampanyalar/kendim-icin/kart-kampanyalari/altinyildiz-classicste-vade-farksiz-2-taksit-firsati,EVET,EVET,YATIRIM_URUNU,DIGER_KAMPANYA,DIGER_KAMPANYA,CORRECT,0.94,non_card_campaign
kuveyt_turk-1fb5665a70ec,validation,Kuveyt Türk Katılım Bankası A.Ş.,Adore Mobilya’da Vade Farksız 9 Aya Varan Taksit Fırsatı!,https://www.kuveytturk.com.tr/kampanyalar/kendim-icin/kart-kampanyalari/adore-mobilyada-vade-farksiz-9-aya-varan-taksit-firsati,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
kuveyt_turk-bc79744764ee,validation,Kuveyt Türk Katılım Bankası A.Ş.,Penelope ve Othello’da Vade Farksız 4 Aya Varan Taksit Fırsatı!,https://www.kuveytturk.com.tr/kampanyalar/kendim-icin/kart-kampanyalari/penelope-ve-othelloda-vade-farksiz-4-aya-varan-taksit-firsati,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
kuveyt_turk-c87f5745489e,validation,Kuveyt Türk Katılım Bankası A.Ş.,Yapı ve İnşaat Harcamalarınıza Her Ay Ekstra 5.000 Mil'e Varan Fırsat!,https://www.kuveytturk.com.tr/kampanyalar/isim-icin/kart-kampanyalari/yapi-ve-insaat-harcamalariniza-her-ay-ekstra-5000-mile-varan-firsat,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
kuveyt_turk-a6660bcbc926,validation,Kuveyt Türk Katılım Bankası A.Ş.,Kampanyalar,https://www.kuveytturk.com.tr/kampanyalar/kendim-icin,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
kuveyt_turk-775afe0eb086,validation,Kuveyt Türk Katılım Bankası A.Ş.,Hesaplar | Kuveyt Türk Katılım Bankası,https://www.kuveytturk.com.tr/isim-icin/yatirim/hesaplar,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
kuveyt_turk-151efce43356,validation,Kuveyt Türk Katılım Bankası A.Ş.,Cari Hesaplar,https://www.kuveytturk.com.tr/isim-icin/yatirim/hesaplar/cari-hesaplar,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
tom_bank-4f5c37fe8eec,validation,T.O.M. Katılım Bankası A.Ş.,HADi Kredi Kartı,https://www.tombank.com.tr/hadi-kredi-karti.html,HAYIR,HAYIR,DIGER_FINANSMAN,KART_URUNU,KART_URUNU,CORRECT,0.97,card_product
tom_bank-da74c29da555,validation,T.O.M. Katılım Bankası A.Ş.,Mağazadan Alışveriş Kredisi,https://www.tombank.com.tr/magazadan-alisveris-kredisi.html,HAYIR,HAYIR,DIGER_FINANSMAN,IHTIYAC_FINANSMANI,IHTIYAC_FINANSMANI,CORRECT,0.97,personal_finance
emlak_katilim-5c451b4c074a,validation,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/marina-mayoda-tum-urunlerde-15-indirim,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-bfda3d7b17f1,validation,Türkiye Emlak Katılım Bankası A.Ş.,Yatırım Fonu,https://www.emlakkatilim.com.tr/tr/kurumsal/yatirim-urunleri/sermaye-piyasasi-urunleri/yatirim-fonu,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
emlak_katilim-ef14f983fe84,validation,Türkiye Emlak Katılım Bankası A.Ş.,Finansman Ferdi Kaza Katılım Sigortası ile hayatın tatsız sürprizlerine karşı kendinizin ve sevdiklerinizin güvence altında olduğunu bilmenin rahatlığını yaşayın.,https://www.emlakkatilim.com.tr/tr/bireysel/sigorta-ve-emeklilik/bireysel-sigorta-urunleri/finansman-ferdi-kaza-sigortasi,HAYIR,HAYIR,DIGER_FINANSMAN,SIGORTA_TEKAFUL_URUNU,SIGORTA_TEKAFUL_URUNU,CORRECT,0.98,insurance_product
emlak_katilim-bd956652adc7,validation,Türkiye Emlak Katılım Bankası A.Ş.,Forward İşlemleri,https://www.emlakkatilim.com.tr/tr/kurumsal/yatirim-urunleri/hazine-ve-yatirim-urunleri/forward-islemleri,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
emlak_katilim-0e7efd23dc6a,validation,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-yatasta-8-taksit-firsati,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-964c0b05c3af,validation,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-ipekyolda-4-taksit-firsati,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-220bdf175622,validation,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-demirdokumde-9-taksit-firsati,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-98da9768e7cd,validation,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-vaillantta-9-aya-varan-taksit,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-c3870a2314fb,validation,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-adv-magazalarinda-1000-tl-parafpara,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-ee88d7a99db3,validation,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/market-alisverislerinize-2000-tl-parafpara-hediye,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-2f954d00a22b,validation,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/seyahat-alisverislerinize-3500-tlye-varan-parafpara,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-7d131beb6a0b,validation,Türkiye Emlak Katılım Bankası A.Ş.,Hazine ve Yatırım Ürünleri,https://www.emlakkatilim.com.tr/tr/bireysel/yatirim-urunleri/hazine-ve-yatirim-urunleri,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
emlak_katilim-b217ce003f68,validation,Türkiye Emlak Katılım Bankası A.Ş.,Gümüş ve Platin Hesabı,https://www.emlakkatilim.com.tr/tr/bireysel/yatirim-urunleri/kiymetli-maden-bankaciligi/gumus-ve-platin-hesabi,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
turkiye_finans-b70d68fa3eb2,validation,Türkiye Finans Katılım Bankası A.Ş.,Sigorta Kampanyaları | Kampanyalar,https://www.turkiyefinans.com.tr/tr-tr/kampanyalar/Sayfalar/sigorta-kampanyalari.aspx,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
turkiye_finans-3e714b3f09a7,validation,Türkiye Finans Katılım Bankası A.Ş.,Ticari Kartlar – KOBİ'ere Özel Esnek Ödeme Çözümleri,https://www.turkiyefinans.com.tr/tr-tr/kobi/ticari-kartlar/Sayfalar/ticari-kart.aspx,HAYIR,HAYIR,KART_URUNU,KART_URUNU,KART_URUNU,ACCEPT,0.97,card_product
turkiye_finans-f89f5b9524e5,validation,Türkiye Finans Katılım Bankası A.Ş.,Ana Sayfa - Hızlı Finansman,https://www.hizlifinansman.com.tr/Sayfalar/default.aspx,HAYIR,HAYIR,DIGER_FINANSMAN,DIGER_FINANSMAN,DIGER_FINANSMAN,ACCEPT,0.88,other_finance
turkiye_finans-ed68141dab9e,validation,Türkiye Finans Katılım Bankası A.Ş.,İhtiyaç Finansmanı: eXtra Limit,https://www.turkiyefinans.com.tr/tr-tr/bireysel/ihtiyac-finansmani/Sayfalar/extra-limit.aspx,HAYIR,HAYIR,IHTIYAC_FINANSMANI,IHTIYAC_FINANSMANI,IHTIYAC_FINANSMANI,ACCEPT,0.97,personal_finance
turkiye_finans-2a4a570914d4,validation,Türkiye Finans Katılım Bankası A.Ş.,Tedarikçi Finansmanı | Nakit Yönetimi,https://www.turkiyefinans.com.tr/tr-tr/kobi/nakit-yonetimi/Sayfalar/tedarikci-finansmani.aspx,HAYIR,HAYIR,TICARI_FINANSMAN,TICARI_FINANSMAN,TICARI_FINANSMAN,ACCEPT,0.95,commercial_finance
turkiye_finans-1640afc2ab16,validation,Türkiye Finans Katılım Bankası A.Ş.,Hisse Senedi | Yatırım Hizmetleri,https://www.turkiyefinans.com.tr/tr-tr/bireysel/yatirim-hizmetleri/hisse-senedi/Sayfalar/default.aspx,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
turkiye_finans-9439dd512ed6,validation,Türkiye Finans Katılım Bankası A.Ş.,Yurt Dışı Hisse Senedi | Yatırım Hizmetleri | Bireysel,https://www.turkiyefinans.com.tr/tr-tr/bireysel/yatirim-hizmetleri/Sayfalar/yurt-disi-hisse-senedi.aspx,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
turkiye_finans-9073bf0aa234,validation,Türkiye Finans Katılım Bankası A.Ş.,Dijital İhtiyaç Finansmanı (Dijital İhtiyaç Kredisi)*,https://www.turkiyefinans.com.tr/tr-tr/bireysel/ihtiyac-finansmani/Sayfalar/dijital-ihtiyac-finansmani.aspx,HAYIR,HAYIR,IHTIYAC_FINANSMANI,IHTIYAC_FINANSMANI,IHTIYAC_FINANSMANI,ACCEPT,0.97,personal_finance
turkiye_finans-322f91a31568,validation,Türkiye Finans Katılım Bankası A.Ş.,Yatırım Fonları | Yatırım Hizmetleri,https://www.turkiyefinans.com.tr/tr-tr/bireysel/yatirim-hizmetleri/yatirim-fonlari/Sayfalar/yatirim-fonlari.aspx,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
turkiye_finans-5f8d4de230af,validation,Türkiye Finans Katılım Bankası A.Ş.,Cari Hesap | Bireysel Finansman,https://www.turkiyefinans.com.tr/tr-tr/bireysel/cari-hesaplar/Sayfalar/cari-hesaplar.aspx,HAYIR,HAYIR,DIGER_FINANSMAN,DIGER,DIGER,CORRECT,0.92,current_account
turkiye_finans-2b29849f8e14,validation,Türkiye Finans Katılım Bankası A.Ş.,Devlet Destekli Vadeli Hesap: Konut Hesabı,https://www.turkiyefinans.com.tr/tr-tr/bireysel/katilma-hesaplari/Sayfalar/konut-hesap.aspx,HAYIR,HAYIR,KATILMA_HESABI,KATILMA_HESABI,KATILMA_HESABI,ACCEPT,0.96,participation_account
turkiye_finans-c5b39a7c5def,validation,Türkiye Finans Katılım Bankası A.Ş.,Vadeli Yatırım Hesabı: Bol Kepçe Hesap,https://www.turkiyefinans.com.tr/tr-tr/bireysel/katilma-hesaplari/Sayfalar/bol-kepce-hesap.aspx,HAYIR,HAYIR,KATILMA_HESABI,KATILMA_HESABI,KATILMA_HESABI,ACCEPT,0.96,participation_account
turkiye_finans-a6110e3a809c,validation,Türkiye Finans Katılım Bankası A.Ş.,Mobilden Vadeli Hesap Aç: e-Katılma Hesabı,https://www.turkiyefinans.com.tr/tr-tr/bireysel/katilma-hesaplari/Sayfalar/e-katilma-hesabi.aspx,HAYIR,HAYIR,KATILMA_HESABI,KATILMA_HESABI,KATILMA_HESABI,ACCEPT,0.96,participation_account
turkiye_finans-78d2261add4d,validation,Türkiye Finans Katılım Bankası A.Ş.,İşletmenize Özel Sektör ve Ürün Paketleri,https://www.turkiyefinans.com.tr/tr-tr/kobi/sektor-ve-urun-paketleri/Sayfalar/sektor-ve-urun-paketleri.aspx,HAYIR,HAYIR,DIGER,TICARI_FINANSMAN,TICARI_FINANSMAN,CORRECT,0.95,commercial_finance
turkiye_finans-dbb3c341964c,validation,Türkiye Finans Katılım Bankası A.Ş.,Bireysel | Bireysel Bankacılık İşlemleri,https://www.turkiyefinans.com.tr/tr-tr/bireysel/Sayfalar/default.aspx,HAYIR,HAYIR,DIGER,DIGER,DIGER,MANUAL,0.99,manual_semantic_resolution
turkiye_finans-d707c62e5387,validation,Türkiye Finans Katılım Bankası A.Ş.,Site Haritası,https://www.turkiyefinans.com.tr/tr-tr/Sayfalar/site-haritasi.aspx,HAYIR,HAYIR,YATIRIM_URUNU,DIGER,DIGER,MANUAL,0.99,manual_semantic_resolution
turkiye_finans-e9ed5c85560f,validation,Türkiye Finans Katılım Bankası A.Ş.,Sigorta Nedir? Sigorta Çeşitleri Nelerdir?,https://www.turkiyefinans.com.tr/tr-tr/blog/Sayfalar/sigorta-nedir.aspx,HAYIR,HAYIR,SIGORTA_TEKAFUL_URUNU,DIGER,DIGER,CORRECT,0.98,editorial_or_reference_page
vakif_katilim-03b377e6c4c9,validation,Vakıf Katılım Bankası A.Ş.,VKart’la Sağlıkta Vade Farksız 5 Taksit,https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/vkartla-saglikta-vade-farksiz-5-taksit,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
vakif_katilim-3c8ddbc0b12a,validation,Vakıf Katılım Bankası A.Ş.,Vialand’da %25 İndirim!,https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/vialandda-25-indirim,EVET,EVET,DIGER_KAMPANYA,DIGER_KAMPANYA,DIGER_KAMPANYA,ACCEPT,0.94,non_card_campaign
vakif_katilim-710f9023681c,validation,Vakıf Katılım Bankası A.Ş.,Arzum’da %15 İndirim!,https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/arzumda-15-indirim,EVET,EVET,DIGER_KAMPANYA,DIGER_KAMPANYA,DIGER_KAMPANYA,ACCEPT,0.94,non_card_campaign
vakif_katilim-ff1aaf8e0a79,validation,Vakıf Katılım Bankası A.Ş.,Ticari Kartlar | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/ticari-kartlar,HAYIR,HAYIR,KART_URUNU,KART_URUNU,KART_URUNU,ACCEPT,0.97,card_product
vakif_katilim-9981fcbc7c18,validation,Vakıf Katılım Bankası A.Ş.,VKart Debit | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/ticari-kartlar/banka-karti/vkart-debit,HAYIR,HAYIR,KART_URUNU,KART_URUNU,KART_URUNU,ACCEPT,0.97,card_product
vakif_katilim-426a7202993c,validation,Vakıf Katılım Bankası A.Ş.,Banka Kartı | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/kartlar/banka-karti,HAYIR,HAYIR,KART_URUNU,KART_URUNU,KART_URUNU,ACCEPT,0.97,card_product
vakif_katilim-0b6914541e57,validation,Vakıf Katılım Bankası A.Ş.,Konut Finansmanı | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/finansmanlar/konut-finansmani,HAYIR,HAYIR,KONUT_FINANSMANI,KONUT_FINANSMANI,KONUT_FINANSMANI,ACCEPT,0.97,housing_finance
vakif_katilim-da0d3581f507,validation,Vakıf Katılım Bankası A.Ş.,Hesaplar | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/hesaplar,HAYIR,HAYIR,KATILMA_HESABI,DIGER,DIGER,MANUAL,0.99,manual_semantic_resolution
vakif_katilim-4b5187433907,validation,Vakıf Katılım Bankası A.Ş.,Sanal POS | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/pos-urunleri/sanal-pos,HAYIR,HAYIR,ODEME_TRANSFER_HIZMETI,ODEME_TRANSFER_HIZMETI,ODEME_TRANSFER_HIZMETI,ACCEPT,0.97,payment_or_transfer
vakif_katilim-e78e53d1f4e9,validation,Vakıf Katılım Bankası A.Ş.,TROY Kart’la Pazarama’da 200 TL indirim!,https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/troy-kartla-pazaramada-200-tl-indirim,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
ziraat_katilim-41fbd269d354,validation,Ziraat Katılım Bankası A.Ş.,Ziraat Katılım Bankası,https://www.ziraatkatilim.com.tr/urun-ve-hizmet-ucretleri/uye-isyeri,HAYIR,HAYIR,DIGER,DIGER,DIGER,MANUAL,0.99,manual_semantic_resolution
ziraat_katilim-af4b06e7cd79,validation,Ziraat Katılım Bankası A.Ş.,Ziraat Katılım Bankası,https://www.ziraatkatilim.com.tr/urun-ve-hizmet-ucretleri/para-aktarma,HAYIR,HAYIR,DIGER,DIGER,DIGER,MANUAL,0.99,manual_semantic_resolution
ziraat_katilim-9dc4c8b5798e,validation,Ziraat Katılım Bankası A.Ş.,Menkul Kıymet İşlemleri,https://www.ziraatkatilim.com.tr/urun-ve-hizmet-ucretleri/menkul-kiymet-islemleri,HAYIR,HAYIR,DIGER,DIGER,DIGER,MANUAL,0.99,manual_semantic_resolution
ziraat_katilim-857b8f194cba,validation,Ziraat Katılım Bankası A.Ş.,Ziraat Katılım Bankkart Kurban Bayramı Kampanyası,https://www.ziraatkatilim.com.tr/bireysel/kampanyalar/ziraat-katilim-bankkart-kurban-bayrami-kampanyasi,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
ziraat_katilim-f55740ff931a,validation,Ziraat Katılım Bankası A.Ş.,KOSGEB Destekli Finansmanlar,https://www.ziraatkatilim.com.tr/ticari/finansman-urunleri/finansman_is_birlikleri/kosgeb-destekli-finansmanlar,HAYIR,HAYIR,TICARI_FINANSMAN,TICARI_FINANSMAN,TICARI_FINANSMAN,ACCEPT,0.95,commercial_finance
ziraat_katilim-d087fc90bb66,validation,Ziraat Katılım Bankası A.Ş.,Eximbank Destekli Finansmanlar,https://www.ziraatkatilim.com.tr/ticari/finansman-urunleri/finansman_is_birlikleri/eximbank-destekli-finansmanlar,HAYIR,HAYIR,TICARI_FINANSMAN,TICARI_FINANSMAN,TICARI_FINANSMAN,ACCEPT,0.95,commercial_finance
ziraat_katilim-0cbbb8987118,validation,Ziraat Katılım Bankası A.Ş.,Ziraat Katılım Bankası,https://www.ziraatkatilim.com.tr/bireysel/finansman-urunleri/ihtiyac-finansmani/hac-ve-umre-finansmani,HAYIR,HAYIR,IHTIYAC_FINANSMANI,IHTIYAC_FINANSMANI,IHTIYAC_FINANSMANI,ACCEPT,0.97,personal_finance
ziraat_katilim-7e6d723a7625,validation,Ziraat Katılım Bankası A.Ş.,Ziraat Katılım Bankası,https://www.ziraatkatilim.com.tr/ticari/finansman-urunleri,HAYIR,HAYIR,TICARI_FINANSMAN,TICARI_FINANSMAN,TICARI_FINANSMAN,ACCEPT,0.95,commercial_finance
ziraat_katilim-76b5590f9bff,validation,Ziraat Katılım Bankası A.Ş.,Ziraat Katılım Bankası,https://www.ziraatkatilim.com.tr/bireysel/finansman-urunleri/tasit-finansmani/togg-finansmani,HAYIR,HAYIR,TASIT_FINANSMANI,TASIT_FINANSMANI,TASIT_FINANSMANI,ACCEPT,0.97,vehicle_finance
ziraat_katilim-4246372fb6a8,validation,Ziraat Katılım Bankası A.Ş.,Ziraat Katılım Bankası,https://www.ziraatkatilim.com.tr/ticari/finansman-urunleri/dis-ticaret-finansmanlari/ithalat-finansmani,HAYIR,HAYIR,TICARI_FINANSMAN,TICARI_FINANSMAN,TICARI_FINANSMAN,ACCEPT,0.95,commercial_finance
ziraat_katilim-1e9f24ff7c2a,validation,Ziraat Katılım Bankası A.Ş.,Ziraat Katılım Bankası,https://www.ziraatkatilim.com.tr/ticari/finansman-urunleri/nakdi-finansman-urunleri/doviz-finansman%C4%B1,HAYIR,HAYIR,TICARI_FINANSMAN,TICARI_FINANSMAN,TICARI_FINANSMAN,ACCEPT,0.95,commercial_finance
ziraat_katilim-ad2ee4b51bd0,validation,Ziraat Katılım Bankası A.Ş.,Taksitli Ticari Finansman,https://www.ziraatkatilim.com.tr/ticari/finansman-urunleri/nakdi-finansman-urunleri/taksitli-ticari-finansman,HAYIR,HAYIR,TICARI_FINANSMAN,TICARI_FINANSMAN,TICARI_FINANSMAN,ACCEPT,0.95,commercial_finance
ziraat_katilim-f2ed52eeccaa,validation,Ziraat Katılım Bankası A.Ş.,Vadeli İhracat Finansmanı,https://www.ziraatkatilim.com.tr/ticari/finansman-urunleri/dis-ticaret-finansmanlari/vadeli-ihracat-finansmani,HAYIR,HAYIR,TICARI_FINANSMAN,TICARI_FINANSMAN,TICARI_FINANSMAN,ACCEPT,0.95,commercial_finance
ziraat_katilim-f217728215a5,validation,Ziraat Katılım Bankası A.Ş.,Ziraat Katılım Bankası,https://www.ziraatkatilim.com.tr/bireysel/yatirim-urunleri/spot-doviz,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
ziraat_katilim-1cc440728f5c,validation,Ziraat Katılım Bankası A.Ş.,Ziraat Katılım Bankası,https://www.ziraatkatilim.com.tr/bireysel/finansman-urunleri/tasit-finansmani,HAYIR,HAYIR,TASIT_FINANSMANI,TASIT_FINANSMANI,TASIT_FINANSMANI,ACCEPT,0.97,vehicle_finance
ziraat_katilim-c4907cce1bb2,validation,Ziraat Katılım Bankası A.Ş.,Ziraat Katılım Bankası,https://www.ziraatkatilim.com.tr/ozel-bankacilik/finansman-urunleri,HAYIR,HAYIR,DIGER_FINANSMAN,DIGER_FINANSMAN,DIGER_FINANSMAN,ACCEPT,0.88,other_finance
ziraat_katilim-cf3488c5e2ea,validation,Ziraat Katılım Bankası A.Ş.,Ziraat Katılım Bankası,https://www.ziraatkatilim.com.tr/bireysel/kartlar/bankkart-sanal-kart,HAYIR,HAYIR,KART_URUNU,KART_URUNU,KART_URUNU,ACCEPT,0.97,card_product
ziraat_katilim-b70a60e4975a,validation,Ziraat Katılım Bankası A.Ş.,Tarım Makineleri Parkı Finansmanı,https://www.ziraatkatilim.com.tr/tarim/tarimsal-finansman-%C3%BCr%C3%BCnleri/tarim-makineleri-parki-finansmani,HAYIR,HAYIR,TICARI_FINANSMAN,TICARI_FINANSMAN,TICARI_FINANSMAN,ACCEPT,0.95,commercial_finance
adil_katilim-b9702a2ed763,test,Adil Katılım Bankası A.Ş.,Danışma Komitesi,https://www.adilkatilim.com.tr/katilim-bankaciligi/danisma-komitesi,HAYIR,HAYIR,DIGER,DIGER,DIGER,MANUAL,0.99,manual_semantic_resolution
adil_katilim-100195cd5222,test,Adil Katılım Bankası A.Ş.,Katılım Bankacılığı Nedir?,https://www.adilkatilim.com.tr/katilim-bankaciligi/katilim-bankaciligi-nedir,HAYIR,HAYIR,DIGER,DIGER,DIGER,MANUAL,0.99,manual_semantic_resolution
albaraka-a4c06e14cb90,test,Albaraka Türk Katılım Bankası A.Ş.,"Albaraka Mobil'de Şimdi ""Seçkin Fırsatlar"" Zamanı!",https://www.albaraka.com.tr/tr/kampanyalar/detay/seckin-firsatlar,EVET,EVET,DIGER_KAMPANYA,DIGER_KAMPANYA,DIGER_KAMPANYA,ACCEPT,0.94,non_card_campaign
albaraka-576990ead434,test,Albaraka Türk Katılım Bankası A.Ş.,Elektronik Ürün Senedi (ELÜS),https://www.albaraka.com.tr/tr/kobi/yatirim/elektronik-urun-senedi-elus,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
albaraka-03290cc71568,test,Albaraka Türk Katılım Bankası A.Ş.,Roamy eSIM’den %50 İndirim!,https://www.albaraka.com.tr/tr/kampanyalar/detay/roamy-esimden-50-indirim,EVET,EVET,DIGER_KAMPANYA,DIGER_KAMPANYA,DIGER_KAMPANYA,ACCEPT,0.94,non_card_campaign
